Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/roasteddoversolewith_86524	N	4 whole Dover sole skinned salt and freshly ground black pepper to taste 50g/2oz butter 150g/5oz broad beans blanched and podded 2 tbsp mint roughly chopped 200g/7oz potatoes cooked and sliced 1 clove garlic roughly chopped 2 tbsp flat leaf parsley roughly chopped
http://www.bbc.co.uk/food/recipes/panfriedjohndoryingr_85340	N	4 fillets John Dory 2 tbsp lemon juice ½ tsp salt 4 tbsp vegetable oil 2 tbsp butter1 tbsp olive oil 1 tbsp finely chopped red onions ¼ tsp toasted coriander seeds crushed ¼ tsp toasted cuminseeds crushed 1 tsp black sesame seeds 2 medium size Queen Cox (or similar) apples cut in 6x1x1cm/2½x½x½in batons 1 tsp lime juice ½ tsp curry powder 2 tbsp mayonnaise ½ tbsp finely chopped mango chutney 1 tbsp finely chopped fresh mintleavesmixed baby (micro) cress50g/2oz fresh mintleaves 50g/2oz fresh corianderleaves 50g/2oz baby spinachleaves 10g/½oz ginger peeled roughly chopped 2 green chillies roughly chopped 1½ tsp ground fenugreekseeds 2 tsp chaat masala (a mixed spice powder available at some Asian grocers) 1 tsp red chilli powder ½ tsp salt 2 tbsp gram ( chickpea) flour
http://www.bbc.co.uk/food/recipes/quickchickenliverpat_71660	N	
http://www.bbc.co.uk/food/recipes/spinachsaladwithbaco_85627	N	
http://www.bbc.co.uk/food/recipes/marys_viennese_whirls_96895	V	250g/9oz very soft unsalted butter 50g/1¾oz icing sugar 225g/8oz plain flour 25g/1oz cornflour100g/3½oz unsalted butter softened 200g/7oz icing sugar plus extra for dusting ½ tsp vanilla extract200g/7oz raspberries 250g/9oz jam sugar
http://www.bbc.co.uk/food/recipes/versatile_vegetable_stew_50136	V	
http://www.bbc.co.uk/food/recipes/bakedfetawitholiveta_76869	V	100g/3½oz fetacheese 2 sprigs fresh thyme leaves only 3 tbsp olive oil ½ tsp chilliflakes100g/3½oz pitted black olives 1 garlicclove chopped 4 tbsp fresh parsley chopped 2 tbsp olive oil½ aubergine 2 tbsp olive oil 100ml/3¾fl oz Greek yoghurt 1 garlicclove chopped salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/sausage_and_butterbean_96450	N	8 sausages 1 onion diced 1 garlicclove chopped 1 tsp dried mixed herbs 1 x 400g/14oz tin butter beans rinsed and drained ½ bunch parsley roughly chopped 400g/14oz tin chopped tomatoes 500ml/18fl oz chicken stock made from stock cube salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/lightly_cured_hake_on_62672	N	1 head black kale ( cavolo nero) 25g/1oz butter pinch grated nutmeg pinch salt1 tbsp sugar 1 tbsp salt 1 tsp curry powder 4 x 150-200g/5½-7oz hakesteaks 1 tbsp rapeseed oil 25g/1oz butter48 clams 175ml/6fl oz dry white wine 2 tbsp double cream 200g/7oz butter 1 lemon juice only 2 tbsp baby capers 1 tbsp chopped chives
http://www.bbc.co.uk/food/recipes/spiced_fun_buns_18131	V	
http://www.bbc.co.uk/food/recipes/easy_white_bread_37005	V	
http://www.bbc.co.uk/food/recipes/roast_fillet_of_beef_45803	N	2 whole heads garlic 150ml/¼ pint mayonnaise 150ml/¼ pint full fat crème fraîche ½ tsp sugar 2 tbsp wholegrain mustard1kg/2.2lb middle-cut thick fillet of beef salt and pepper 2 tbsp olive oil
http://www.bbc.co.uk/food/recipes/roast_crispy_pork_belly_75553	N	400g/14oz long-grain rice cooked according to the packet instructions drained and chilled 2 free-range eggs beaten 2 tsp sesame oil 1 tsp salt 2 tbsp groundnut or vegetable oil ½ tsp freshly ground black pepper 2 tbsp spring onions finely chopped1.5 kg/3lb 5oz boneless pork belly with rind 4 tbsp coarse sea salt 2 tbsp ground roasted Sichuan peppercorns 2 tsp freshly ground white pepper 2 tbsp five-spice powder 1 tbsp caster sugar
http://www.bbc.co.uk/food/recipes/spinachandlentilbrot_83507	V	
http://www.bbc.co.uk/food/recipes/zanzibarchicken_85461	N	
http://www.bbc.co.uk/food/recipes/porkwithstoutpeppera_74616	N	½ pork shoulderjoint boneless about 1kg/2lb 4oz 3 anchovies from a can cut in half lengthways 3 pitted prunes halved 2 tbsp oil 85g/3oz unsalted butter 3 onions finely sliced ½ tbsp chopped sage 3 tbsp plain flour 500ml/18fl oz a dark Irish stout 450ml/16fl oz chicken stock
http://www.bbc.co.uk/food/recipes/zesty_tofu_cheesecake_84103	V	
http://www.bbc.co.uk/food/jam	N	
http://www.bbc.co.uk/food/recipes/chocolate_and_orange_87739	V	700g/1lb 9oz self-raising flour 150g/5½oz butter 150g/5½oz caster sugar 2 large oranges finely grated zest of both and juice of one orange 150g/5½oz chocolatedrops 200ml/7fl oz whole milk plus extra for brushing
http://www.bbc.co.uk/food/recipes/flan_de_saint_jean_de_38808	V	100g/3½oz granulated sugar 2 tbsp water900ml/1½ pint full-fat milk 4 tbsp lavender honey 1 orange zest finely grated 9 free-range eggs 100ml/3½fl oz sweet muscat wine (or any other dessert wine)
http://www.bbc.co.uk/food/recipes/strawberryjamrolypol_91223	N	350g/12oz strawberries quartered 150g/5oz caster sugar ½ lemon zest and juice only4 free-range egg yolks 40g/1½oz caster sugar 150ml/5fl oz milk 150ml/5fl oz double cream 1 vanilla pod275/10oz self-raising flour 40g/1½oz caster sugar 110g/4oz shredded suet 1 lemon zest only 125-150ml/4½-5fl oz water
http://www.bbc.co.uk/food/recipes/thaibeefsaladwithyog_87438	N	2 tbsp soy sauce few drops Tabascosauce 1 lime juice only 2 tbsp sesame seeds ¼ tsp dried chilliflakes 85g/3oz rumpsteak 1 tbsp vegetable oil salt and freshly ground black pepper 100g/3½oz green beans3 tbsp yoghurt 1 tbsp sesame seeds 1 tbsp sesame oil 2 tbsp chopped fresh coriander to garnish
http://www.bbc.co.uk/food/recipes/apricot_couronne_12975	N	250g/9oz strong white breadflour plus extra for dusting 5g salt 7g/⅓oz instant yeast 50g/1¾oz unsalted butter softened plus extra for greasing 105ml/3½fl oz milk 1 free-range egg lightly beaten50g/1¾oz apricot jam 200g/7oz icing sugar 25g/1oz flaked almonds90g/3¼oz unsalted butter softened 70g/2½oz light muscovado sugar 120g/4½oz ready-to-eat dried apricots chopped and soaked in orange juice 35g/1¼oz plain flour 60g/2¼oz raisins 65g/2¼oz chopped walnuts 1 orange zest only
http://www.bbc.co.uk/food/recipes/vegetable_risotto_65864	V	
http://www.bbc.co.uk/food/recipes/luxuryfishpie_67647	N	900g/2lb baking potatoes peeled and cut into chunks 150ml/¼ pint single cream 55g/2oz butter plus extra for greasing salt and white pepper pinch freshly grated nutmeg 225g/8oz skinless boneless haddockfillet 450g/1lb salmon cut from the tail piece skinless and boneless squeeze lemon juice 4 hard-boiled eggs shells removed quartered
http://www.bbc.co.uk/food/recipes/haggisclapshotandwhi_92144	N	500g/1lb 2oz floury potatoes such as Maris Piper or King Edward peeled chopped 500g/1lb 2oz swede (yellow turnip) peeled chopped 50g/2oz butter 75ml/2¾fl oz double cream sea salt and freshly ground white pepper 1 tbsp chopped fresh chives500g/1lb 2oz haggis
http://www.bbc.co.uk/food/recipes/honey_and_grapefruit_24386	V	1 red grapefruit 1 orange200g/7oz unsalted butter softened plus extra for greasing tins 150g/5½oz ground almonds 70g/2½oz polenta 80g/3oz plain flour 1 tsp bicarbonate of soda 140g/5oz honey 1 large red grapefruit finely grated zest only 2 large free-range eggs100g/3½oz maple syrup 250g/9oz mascarpone200g/7oz red grapefruit juice 200g/7oz blood orangejuice 160g/5¾oz clear honey
http://www.bbc.co.uk/food/recipes/wholegrain_mustard_mash_74962	V	
http://www.bbc.co.uk/food/recipes/beef_and_apple_tagine_51104	N	750g/1lb 10oz braising steak(ideally chuck steak) 4 tbsp sunflower oil 2 onions halved and sliced 2 garliccloves finely chopped 2 tsp ground cumin 2 tsp ground coriander 1 tsp hot chilli powder 400g/14oz can chopped tomatoes 400g/14oz can chickpeas drained and rinsed 3 tbsp clear honey 1 beef stockcube 1 cinnamonstick 1 medium sweet potato(around 400g/14oz) 2 large eating apples 25g/1oz bunch fresh coriander 75g/2½oz no-soak dried prunes halved flaked sea salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/mini_vicotria_sandwich_38131	V	250g/9oz icing sugar plus extra for dusting 65g/2¼oz butter 1 tbsp milk225g/8oz self-raising flour 4 free-range eggs 225g/8oz caster sugar 225g/8oz margarine vanilla extract450g/1lb strawberries chopped 300g/10½oz jam sugar
http://www.bbc.co.uk/food/recipes/homemadeopenapplepie_90694	V	350g/12oz plain flour plus extra for dusting 200g/7oz cold butter cubed 1 free-range egg yolk 2-3 tbsp water to bind 2 apples peeled cored and sliced 2 tbsp caster sugar ½ tsp ground cinnamon200ml/7fl oz double cream ½ tsp ground cinnamon 1 tbsp icing sugar plus extra for sprinkling
http://www.bbc.co.uk/food/recipes/rockpool_pies_19079	N	
http://www.bbc.co.uk/food/recipes/trencher_with_pink_07402	N	1 sprig fresh rosemary finely chopped 3 garliccloves crushed 1 lemon zest only 1 tbsp olive oil 4 boneless lamb leg steaks 2 tbsp pink peppercorns crushed salt to taste250g/9oz strong wholemeal flour 100g/3½oz rye flour 150g/5½oz strong white flour 2g instant yeast 10g salt 340ml/11¾fl oz water oil for greasing3 tbsp crème fraîche ½ lemon juice only 1 heaped tsp English mustard150g/5½oz watercress 175g/6oz green beans trimmed and blanched 8 spring onions trimmed and sliced 12 radishes washed and halved
http://www.bbc.co.uk/food/recipes/coconutfrenchtoastwi_85753	V	6 tbsp coconut cream 1 free-range egg beaten 2 tbsp caster sugar 1 vanilla pod seeds only ¼ tsp ground cinnamon 2 slices baguetteor other bread 2 tsp vegetable oil 1 tbsp butter1 tsp brown sugar ½ mango peeled stone removed and scored ½ red chilli finely chopped 1 tbsp honey
http://www.bbc.co.uk/food/recipes/kids_veggie_slaw_73791	V	2 carrots ½ celeriac or kohlrabi (these are very strange-looking vegetablesthat kids love to explore) 2 raw beetroot(this can be very messy but is fun!) 2 apples
http://www.bbc.co.uk/food/recipes/beetrootgnocchiwithb_91340	N	110g/4oz butter 6 sageleaves 1 orange juice only plus zest of 2 oranges to serve salt to taste 4 tbsp freshly grated parmesancheese1 kg/2lb 4oz floury potatoes such as King Edward peeled and roughly chopped 400g/14oz cooked beetroot peeled and roughly chopped 300g/11oz plain flour 1 free-range egg lightly beaten pinch salt
http://www.bbc.co.uk/food/recipes/spinachorangeandpine_84258	V	
http://www.bbc.co.uk/food/recipes/rumflavouredpineappl_86353	V	
http://www.bbc.co.uk/food/recipes/raspberrycheesecake_76736	V	110g/4oz hobnobs or similar biscuits crushed 2 tbsp honey handful of raspberries 150ml/5¼fl oz double cream few drops of vanilla essence 1 tbsp honey handful of raspberries
http://www.bbc.co.uk/food/recipes/simple_cider_jelly_with_89470	N	
http://www.bbc.co.uk/food/recipes/prawnswithalmondandp_67649	N	
http://www.bbc.co.uk/food/recipes/orientalstylesalmona_85347	N	
http://www.bbc.co.uk/food/recipes/fishcakeswithcheddar_93165	N	500g/17½oz hakesteaks sea salt and freshly ground black pepper 250ml/9fl oz milk plus extra for the cheddarsauce 1 bay leaf 500g/17½oz cold mashed potatoes 3 free-range eggs 1 heaped tbsp chopped fresh curly parsley freshly ground white pepper 4 tbsp plain flour 1 x 200g/7oz packet golden breadcrumbs vegetable oil for shallow frying50g/2oz unsalted butter 2 tbsp plain flour 175g/6oz cheddarcheese salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/roastfigswithhoneyan_92591	V	
http://www.bbc.co.uk/food/recipes/stuffed_paratha_50316	V	200g/7oz wholemeal flour 2 tbsp sunflower or vegetable oil pinch saltabout one cup of a mixture of the following
http://www.bbc.co.uk/food/recipes/vegetariancottagepie_92035	V	500g/1lb 2oz floury potatoes such as King Edwardor Maris Piper peeled cut into pieces 300g/10½oz parsnipsor swede peeled cut into pieces boiled until tender drained knob of butter splash milk salt and freshly ground black pepper1 tbsp rapeseed or groundnut oil 1 onion peeled finely chopped 1 garlicclove peeled crushed to a paste with the edge of a knife 1 large carrot peeled finely chopped 1 leek trimmed thinly sliced 2 tsp chopped fresh thymeleaves 300g/10½oz Quorn 1 x 400g/14oz can cannellini beans drained and rinsed 1 x 400g/14oz can chopped tomatoes 1 tbsp tomato purée salt and freshly ground black pepper sugar to taste (optional) steamed green vegetables to serve
http://www.bbc.co.uk/food/recipes/bouillabaissestylefi_78625	N	1litre/2 pints fish stock 1kg/2lb 3¾oz mussels scrubbed and de-bearded pinch saffron ¼ tsp curry powder 500ml/1pint double cream250g/9oz smoked haddock cut into 1.5cm cubes 200g/7oz salmon cut into 1.5cm cubes 4 carrots cut into 1cm cubes and blanched 2 potatoes cut into 1cm cubes and blanched 1 leek cut into 1cm cubes 2 tbsp flatleaf parsley roughly chopped salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/griddled_lamb_chops_with_62964	N	175g/6oz bulgur wheat 700ml/1¼ pints chicken stock warmed 2 chipotledried chillies 1 tsp fenugreekseeds 1 tsp cuminseeds 1 tsp coriander seeds 2 garliccloves roughly chopped 2 shallots roughly chopped 2 red chillies seeds removed roughly chopped 2 tbsp olive oilor rapeseed oil 200g/7oz toasted pine nuts 1 pomegranateseeds ½ bunch fresh mint roughly chopped ½ bunch fresh coriander roughly chopped 1 lemon zest and juice salt and freshly ground black pepper8 lamb chops ½ bunch rosemary tied with string 50ml/2fl oz olive oil
http://www.bbc.co.uk/food/recipes/bouillabaisse_with_26852	N	3 tbsp olive oil 1 onion roughly chopped 2 garlic cloves roughly chopped 1 tsp fennel seeds ½ tsp cayenne pepper ½ tsp saffronthreads soaked in 1 tbsp hot water 4 shell-on tiger prawns roughly chopped 400g/14oz hake boneless and skinless cut into chunks 50ml/2fl oz anise-flavoured liqueur(such as Pernod) 110ml/4fl oz white wine 1 x 400g/14oz tinned tomatoes 500ml/18fl oz fish stock 1kg/2lb 4oz mussels cleaned 1kg/2lb 4oz clams cleaned salt and freshly ground black pepper 4 baby squid cleaned and cut into triangles1 baguette cut on the diagonal into 5mm/¼in thick slices 2 free-range egg yolks 2 garlic cloves crushed ¼ tsp cayenne pepper ½ tsp saffronthreads soaked in 1 tbsp hot water ¼ lemon juice only 125ml/4½fl oz light olive oil 200g/7oz Gruyère finely grated
http://www.bbc.co.uk/food/recipes/curry_poussins_05740	N	
http://www.bbc.co.uk/food/recipes/white_chocolate_80777	V	200g/7oz macadamianuts knob of butter caster sugar for sugaring the cake tins 80g/2¾oz ground almonds 200g/7oz white chocolate broken into pieces 180g/6¼oz caster sugar 1 tbsp vanilla paste 6 free-range eggs separated 2 free-range eggs yolks only 2 tbsp milk1 tbsp instant espresso powder 3 tbsp brandy 1 tbsp icing sugar 250g/9oz mascarpone200g/7oz white chocolate chocolate transfer sheet (available online) 1 bag chocolatecovered coffee beans 50g/1¾oz macadamianuts halved170g/6oz white chocolate chopped 100ml/3½fl oz double cream 1 tbsp brandy 1½ tsp coffee essence(available online and from large supermarkets)
http://www.bbc.co.uk/food/recipes/chocolatemeringueswi_74755	V	3 egg whites 150g/5½oz golden caster sugar 50g/2oz good quality dark chocolate grated or finely chopped 2 tsp cocoa sieved100g/3½oz chocolate 50ml/2fl oz double cream
http://www.bbc.co.uk/food/recipes/filobakedsalmonwithp_88146	N	25g/1oz butter ½ onion finely chopped 2 tsp Dijon mustard 55g/2oz fresh or frozen (defrosted) peas ½ lemon juice only 100ml/3½fl oz double cream salt and freshly ground black pepper fresh parsley chopped to garnish3 sheets filo pastry 2 tbsp olive oil 100g/3½oz salmonfillet skinned chopped 1 tsp capers drained ½ lemon zest only 2 tbsp chopped fresh parsley salt and freshly ground black pepper 1 tbsp sesame seeds
http://www.bbc.co.uk/food/recipes/beetroot_salad_with_60687	V	5 whole raw beetroot tops and leaves left on 2 litres/3½ pints buffalo milk (available from delicatessens and specialist suppliers) 50ml/2fl oz lemon juice 6 tbsp extra virgin olive oil ½ baguette cut into small cubes 2 sprigs fresh rosemary leaves only 2 sprigs fresh thyme leaves only 2 tbsp sherry vinegar 1 tsp cuminseeds 1 tbsp fresh tarragonleaves 1 tbsp fresh oreganoleaves plus extra whole sprigs to garnish 1 tbsp fresh marjoramleaves 1 tbsp flatleaf parsleyleaves salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/profiterolepyramid_90347	V	150ml/5oz unsalted butter plus extra for greasing 150ml/5fl oz water 200g/7oz plain flour 6 free-range eggs500ml/18fl oz double cream whipped until soft peaks form when the whisk is removed 1 tsp vanilla essence icing sugar to taste 100g/3½ dark chocolate minimum 70 per cent cocoa solids melted 100g/3½ white chocolate melted
http://www.bbc.co.uk/food/recipes/shellfish_cassoulet_59415	N	
http://www.bbc.co.uk/food/recipes/sweetpotatocake_78892	V	
http://www.bbc.co.uk/food/recipes/crabcakeswithchillis_83757	N	75g/2¾oz caster sugar 2 red chillies roughly chopped 3 plumtomatoes roughly chopped 8 kaffir lime leaves 2 lemongrassstems finely chopped 25g/1oz ginger roughly chopped 2 garliccloves 2 shallots roughly chopped 4 tbsp fish sauce(nam pla) 40ml/1½fl oz sesame oil 50ml/2fl oz dark soy sauce 2 tbsp clear honey 3 limes juice and zestonly250g/9oz King Edwardpotatoes peeled and cut into large chunks 10g/½oz butter 1 tbsp double cream ½ tsp medium curry powder 1 tbsp finely chopped fresh coriander ½ large fresh green chilli de-seeded and finely chopped 1 tbsp red onion grated salt and freshly ground black pepper 250g/9oz white crabmeat flaked 1 tbsp vegetable oil
http://www.bbc.co.uk/food/recipes/middle_eastern_taboon_90922	V	300g/10½oz plain flour plus extra for dusting 200g/7oz strong flour 1 tsp fast-action yeast 1 tbsp caster sugar 1½ tbsp zaatar (a Middle Eastern spice mix now available in supermarkets) 1 tsp fine salt 325ml/11fl oz warm water 2 tbsp olive oil plus extra for oiling bowl
